#SMS-LM v1 (domain-pruned)
#source=lm-ngrams.tsv
#tokens=1328457354
U	khu	2138375
U	cầu	2132497
U	toàn	2130743
U	ban	2120322
U	bình	2114462
U	địa	2113579
U	tài	2108939
U	xây	2099610
U	thế	2073916
U	thống	2072399
U	dựng	2067564
U	đạo	2062764
U	thanh	2046072
U	quyết	2035378
U	năng	2024592
U	bản	2011160
U	nhưng	1996769
U	nghị	1966988
U	anh	1965356
U	điểm	1943476
U	tạo	1937590
U	tình	1930931
U	mà	1910866
U	tập	1908174
U	hoạt	1887450
U	cuộc	1880727
U	xe	1864513
U	tâm	1857343
U	phạm	1848676
U	vực	1829496
U	thu	1816680
U	tra	1808379
U	thì	1785419
U	minh	1783212
U	phần	1753703
U	luật	1752547
U	mỹ	1751266
U	đi	1738129
U	quả	1734406
U	ty	1734350
U	cả	1733309
U	đoàn	1733145
U	hệ	1729989
U	tp	1721435
U	khai	1720816
U	giới	1720390
U	thương	1710602
U	tiêu	1707316
U	trọng	1701398
U	sử	1688347
U	cách	1670783
U	trị	1669833
U	vị	1657158
U	tham	1650203
U	quyền	1649965
U	điện	1643435
U	đất	1633266
U	quản	1626362
U	hiệu	1622997
U	nhiệm	1620629
U	thi	1611310
U	con	1608457
U	chất	1605096
U	cần	1599839
U	tháng	1599792
U	độ	1582504
U	tới	1577502
U	nay	1576149
U	chí	1572161
U	chiến	1557653
U	tiền	1556616
U	huyện	1548833
U	hai	1535474
U	đây	1534290
U	tự	1525538
U	ý	1524233
U	kiểm	1514058
U	vì	1499462
U	phẩm	1496448
U	lớn	1493076
U	khác	1490326
U	nghệ	1489026
U	tục	1467454
U	chế	1466457
U	rất	1463893
U	mạnh	1463779
U	lên	1463328
U	thức	1460360
U	mặt	1458935
U	bằng	1452809
U	nguyên	1450115
U	đơn	1449115
U	diễn	1447609
U	quân	1447534
U	gian	1439126
U	phố	1437538
U	ngoài	1435142
U	đổi	1433378
U	sách	1418854
U	rằng	1415260
U	khách	1400891
U	thường	1399511
U	giáo	1388169
U	nên	1369080
U	bệnh	1363474
U	tiến	1363029
U	đội	1362169
U	tôi	1358711
U	dịch	1357960
U	máy	1353736
U	phó	1350172
U	tịch	1342179
U	hải	1336815
U	ngành	1334149
U	chưa	1325695
U	vấn	1324676
U	tích	1323409
U	kiến	1307342
U	đặc	1304994
U	truyền	1299930
U	kỳ	1298209
U	phủ	1294321
U	vi	1290646
U	sát	1289241
U	yêu	1277013
U	giám	1275251
U	hồ	1264943
U	đông	1261958
U	ủy	1250039
U	tính	1247181
U	vẫn	1246670
U	mình	1246523
U	cảnh	1234774
U	biểu	1230066
U	thiết	1227209
U	trợ	1225928
U	đình	1215107
U	nói	1207393
U	chương	1198540
U	đưa	1195022
U	diện	1187428
U	cáo	1179942
U	tỷ	1174513
U	biệt	1172924
U	triệu	1171346
U	lập	1168818
U	ứng	1164223
U	bán	1160115
U	đảng	1154149
U	giảm	1152959
U	xử	1152526
U	lợi	1143126
U	cứu	1137357
U	hướng	1131445
U	hoàn	1128978
U	thuộc	1128409
U	bà	1126850
U	nông	1126173
U	chuyển	1122839
U	lần	1115898
U	thứ	1112416
U	trang	1104889
U	vệ	1103195
U	kế	1100445
U	biển	1099099
U	chi	1094670
U	tiên	1091501
U	chúng	1090913
U	viện	1081684
U	sáng	1080358
U	đánh	1079258
U	sĩ	1078125
U	ngân	1076412
U	tuổi	1074777
U	bên	1072644
U	giữa	1062672
U	lịch	1057193
U	chuyên	1055405
U	lãnh	1050509
U	nguồn	1045516
U	đảm	1045503
U	kiện	1043251
U	sống	1043000
U	vừa	1041895
U	tượng	1039450
U	hòa	1034760
U	hoạch	1034339
U	dẫn	1033306
U	hay	1032584
U	quá	1024872
U	nhập	1024489
U	loại	1024401
U	phục	1022355
U	tướng	1021876
U	vận	1019496
U	ubnd	1011079
U	bàn	1002871
U	gần	994691
U	cục	990669
U	cổ	989877
U	hộ	986970
U	bố	984403
U	bất	982882
U	hoặc	981856
U	mức	978944
U	ninh	976913
U	tốt	976809
U	nhằm	976432
U	khó	976121
U	đạt	975308
U	trở	972137
U	trẻ	961386
U	gây	961344
U	vốn	953925
U	lao	951002
U	khoảng	934574
U	tranh	927209
U	thấy	926099
U	nhiên	921592
U	vùng	918346
U	mục	912520
U	bắt	912304
U	đấu	910773
U	thuật	909624
U	em	909482
U	đức	908333
U	đốc	906134
U	ký	903318
U	chứng	898846
U	thái	894311
U	phối	894173
U	du	893115
U	cá	892555
U	biến	892151
U	chung	890012
U	quảng	885726
U	trực	879778
U	hạn	878838
U	sức	878121
U	bạn	876532
U	mua	875168
U	trí	875020
U	nếu	872808
U	khoa	862766
U	góp	862081
U	hỗ	861457
U	sơn	860800
U	tàu	858192
U	hoàng	854330
U	chống	853590
U	y	852332
U	châu	851755
U	trần	849360
U	phí	845447
U	họ	844146
U	liệu	842712
U	giúp	841840
U	cán	837745
U	bắc	821127
U	vật	817617
U	nâng	815381
U	giữ	811564
U	cường	809598
U	mang	807522
U	phân	802999
U	khẩu	800406
U	vũ	800183
U	môi	798605
U	nào	796029
U	hoa	794055
U	gồm	792836
U	dùng	789215
U	thư	785782
U	quận	785143
U	huy	784809
U	phụ	781352
U	mạng	780226
U	giờ	778520
U	lê	776229
U	từng	775515
U	thêm	772936
U	biên	772331
U	ngoại	770378
U	dục	769581
U	khí	766728
U	rõ	766287
U	xác	765326
U	tìm	764278
U	dương	762517
U	phong	761413
U	cộng	760799
U	tên	759244
U	đô	743549
U	trách	738336
U	thuận	736696
U	nơi	735928
U	nhật	734727
U	lưu	732052
U	tuyên	731631
U	lời	731491
U	ăn	726972
U	đào	722877
U	chuẩn	722438
U	bao	720720
U	tiếng	720099
U	hữu	718537
U	danh	718057
U	luận	717731
U	đoạn	715243
U	cụ	712766
U	thảo	710604
U	hưởng	710395
U	tấn	709422
U	nữ	708300
U	đều	706990
U	kỹ	706913
U	lĩnh	703702
U	tử	702996
U	dung	700010
U	nga	695804
U	bay	694426
U	cô	692858
U	cảm	690604
U	nghĩa	687582
U	phép	686944
U	ta	685544
U	tuy	684429
U	thủy	683590
U	cung	680955
U	xuân	670687
U	mở	667650
U	đẩy	667605
U	lễ	666660
U	thay	665964
U	đủ	664353
U	trạng	662019
U	tuyến	659206
U	xét	658914
U	nghiên	656400
U	tải	656099
U	cạnh	654884
U	hậu	653250
U	mại	652584
U	dù	649476
U	khăn	646364
U	nạn	645559
U	khiến	644646
U	ngay	644141
U	tố	643626
U	hết	642564
U	thuế	641879
U	thân	638646
U	nhóm	638444
U	đa	637271
U	trả	636445
U	long	636420
U	tiết	636289
U	tây	636178
U	hồi	634390
U	giả	632501
U	ca	632169
U	dài	623311
U	nhau	622950
U	đăng	622787
U	trao	622057
U	đảo	621599
U	tội	620957
U	tay	620058
U	bài	619753
U	đúng	619565
U	yếu	614317
U	xem	611452
U	phú	611055
U	mô	610939
U	cố	609689
U	đóng	608876
U	chia	608771
U	chiều	608743
U	rộng	608503
U	ba	602832
U	trái	602209
U	khả	600778
U	so	597531
U	áp	597021
U	cực	593104
U	phía	591322
U	muốn	588335
U	bởi	587382
U	ương	586522
U	nghiệm	584403
U	toán	583681
U	hạ	579653
U	mỗi	578993
U	ngọc	576049
U	đặt	575571
U	di	574477
U	chiếc	574292
U	thiếu	570219
U	thiện	568708
U	sắc	567109
U	tương	564597
U	tinh	563803
U	thôn	559226
U	chọn	556461
U	sơ	556062
U	trận	552944
U	hcm	552706
U	cuối	550641
U	bỏ	548763
U	đà	546023
U	soát	545635
U	cửa	545253
U	lúc	543714
U	đời	543118
U	vậy	541952
U	tối	540601
U	cử	540342
U	tất	538472
U	mọi	538466
U	chấp	537773
U	kể	536291
U	cây	536287
U	quang	533988
U	phường	533409
U	gặp	533273
U	lệ	530686
U	kỷ	530019
U	cải	529123
U	đẹp	527322
U	sang	527045
U	sân	526086
U	trương	523530
U	tín	522470
U	xảy	522307
U	giấy	518804
U	niên	518766
U	chị	518572
U	hiệp	517811
U	thắng	514597
U	nghiêm	508440
U	bí	508275
U	tân	508220
U	phản	506187
U	khẳng	505954
U	dưới	505508
U	nổi	501600
U	cư	500415
U	cái	499944
U	nhỏ	499741
U	tuyển	499368
U	khoản	498878
U	nghề	498326
U	kim	497390
U	vàng	497040
U	dầu	495968
U	lan	495305
U	thần	494830
U	buổi	494174
U	trò	490642
U	phim	489017
U	nền	487434
U	tiện	487042
U	căn	486581
U	hồng	485083
U	duy	485051
U	lương	483387
U	độc	482259
U	họp	480453
U	mất	480304
U	bổ	478099
U	đáng	477638
U	suất	476676
U	quý	475812
U	nhạc	475025
U	cứ	473685
U	gọi	472922
U	thuốc	472458
U	giang	469858
U	usd	468738
U	nhanh	468102
U	trú	467549
U	chuyện	465831
U	ô	465607
U	sông	464954
U	bóng	464760
U	câu	464470
U	á	462406
U	riêng	460905
U	tuần	459749
U	gửi	458626
U	phù	458358
U	phóng	457977
U	tầng	457890
U	tộc	456588
U	hiểm	453968
U	mẹ	450488
U	bước	450365
U	khởi	447648
U	sao	447520
U	sẻ	446400
U	lâm	446289
U	luôn	443554
U	thẩm	441942
U	môn	441363
U	miền	441266
U	thiên	439006
U	đầy	438490
U	đá	438484
U	rồi	437118
U	ghi	435929
U	hại	435803
U	lòng	435695
U	trì	435043
U	thúc	434681
U	hùng	432481
U	yên	431843
U	lộ	431559
U	tưởng	430660
U	hỏi	429970
U	vai	429212
U	càng	428200
U	phạt	425450
U	phá	425137
U	sâu	424645
U	hương	423076
U	ít	420900
U	giai	419865
U	xuyên	419861
U	hôm	418497
U	biện	417610
U	xuống	416590
U	nữa	415703
U	thích	413817
U	sư	412983
U	hiểu	408444
U	vững	408011
U	vô	407879
U	thoại	407746
U	xúc	406923
U	ổn	406884
U	phúc	406710
U	nẵng	406400
U	dn	405164
U	hàn	403512
U	nguy	402289
U	lấy	401957
U	phiên	401957
U	vượt	401238
U	gì	400826
U	chỉnh	399721
U	tòa	399226
U	linh	399086
U	mắt	397630
U	ưu	393256
U	mẫu	392546
U	nuôi	392209
U	đáp	391321
U	đồ	390598
U	vọng	389618
U	thác	388468
U	bác	383696
U	mặc	383264
U	chiếm	383164
U	nợ	382956
U	tai	381363
U	khắc	380577
U	phiếu	380312
U	chân	380109
U	chơi	379834
U	lớp	379545
U	thăm	379056
U	thấp	374836
U	vòng	374049
U	mai	372187
U	đứng	367732
U	tô	364580
U	nhu	364333
U	nhìn	363826
U	đàn	363081
U	sửa	362366
U	phê	362161
U	thí	362021
U	thưởng	361987
U	vay	359967
U	ấn	358604
U	chú	352596
U	dành	349913
U	tái	349680
U	lược	349472
U	khá	349133
U	tặng	348964
U	đêm	348784
U	chữa	347667
U	tạm	346603
U	mùa	345698
U	nghèo	344299
U	bày	341849
U	song	340759
U	âm	339328
U	nằm	335647
U	triều	334735
U	cập	333215
U	viết	332957
U	kiếm	332324
U	lai	332114
U	tốc	331461
U	hút	330840
U	cấu	330797
U	quán	330445
U	ma	329941
U	sung	329860
U	vn	328497
U	xa	328112
U	dũng	327792
U	chạy	327662
U	ánh	327343
U	khỏe	326423
U	mối	325604
U	ai	325432
U	sn	324867
U	dưỡng	324684
U	chịu	322885
U	vinh	321839
U	nêu	321589
U	lửa	321521
U	khối	320928
U	phi	320863
U	nhấn	320223
U	chết	319648
U	trồng	319204
U	tết	319028
U	sai	318861
U	nối	318399
U	kéo	316676
U	a	316259
U	chồng	316187
U	niệm	315753
U	gắn	315464
U	mong	314829
U	hạt	314413
U	màu	313046
U	sỹ	312186
U	vui	311838
U	xin	311200
U	khám	311192
U	ích	310769
U	thượng	310317
U	tuấn	310240
U	cận	309223
U	tiểu	309216
U	kịp	307836
U	bầu	306202
U	sớm	305545
U	thật	305345
U	thơ	305246
U	binh	304108
U	quỹ	303945
U	vợ	301906
U	lo	301796
U	khánh	301562
U	khủng	300736
U	nghi	299609
U	âu	299474
U	liệt	298627
U	xanh	298536
U	bức	297063
U	cam	295376
U	chặt	294735
U	khỏi	294605
U	tránh	294407
U	hãng	291234
U	chuyến	290794
U	dòng	290704
U	dấu	289598
U	chợ	289393
U	hát	288880
U	gái	288631
U	nó	288587
U	dễ	287768
U	lệnh	287584
U	rừng	287573
U	hạng	287080
U	tồn	286219
U	thừa	285166
U	buộc	284543
U	tỉ	283831
U	giống	283206
U	t	283141
U	tờ	282668
U	nặng	282604
U	thuê	282102
U	đài	281241
U	làng	279978
U	hưng	279523
U	thao	278940
U	cp	278514
U	chăm	276652
U	thất	276459
U	lạc	276065
U	khuyến	275756
U	khóa	275531
U	lâu	274567
U	dạy	274064
U	đàm	273412
U	thiệt	271765
U	vĩnh	271149
U	áo	271123
U	phổ	271090
U	mưa	270604
U	siêu	270089
U	tắc	270016
U	họa	269959
U	loạt	269957
U	thỏa	269172
U	cháy	268605
U	nghe	267764
U	tầm	267070
U	la	266632
U	nhiệt	266562
U	khảo	266031
U	nỗ	265795
U	dư	263711
U	tỏ	263549
U	lào	263408
U	nhiễm	262030
U	tức	261321
U	tôn	260754
U	ngôi	260623
U	bé	259057
U	sa	258723
U	dịp	256908
U	kích	256605
U	đh	250907
U	sóc	250236
U	đôi	249953
U	luyện	248823
U	thiệu	248209
U	thầu	248069
U	thải	247518
U	đích	246995
U	trật	245621
U	syria	245176
U	ngờ	244461
U	quê	244354
U	quần	242578
U	mắc	242441
U	thụ	241495
U	phút	241106
U	túy	240884
U	thậm	240492
U	võ	240181
U	đua	239401
U	lãi	238724
U	ước	238715
U	nóng	238650
U	xếp	238438
U	tạp	238424
U	ủng	237643
U	lựa	237560
U	thổ	237279
U	cảng	236985
U	nghỉ	235915
U	dạng	235716
U	đỗ	235716
U	kiên	235334
U	phan	234774
U	trụ	234645
U	chỗ	234349
U	đỏ	234097
U	mã	234084
U	đột	233237
U	trào	231323
U	da	231214
U	bến	231098
U	tnhh	230808
U	vài	230803
U	chắc	230575
U	ngăn	230341
U	lái	230070
U	bồi	229141
U	bền	228835
U	trấn	228785
U	ngũ	227807
U	ấy	227246
U	đt	227198
U	truy	227137
U	tĩnh	226936
U	đổ	226362
U	trạm	226041
U	can	224960
U	khán	224361
U	cầm	224123
U	cà	223816
U	rút	223596
U	kê	222858
U	sẵn	222064
U	tphcm	221729
U	đón	221142
U	nguyện	220835
U	núi	220310
U	xung	219752
U	tá	219151
U	bạc	218760
U	trưng	218397
U	quanh	218225
U	sắt	217873
U	duyệt	217856
U	thẳng	217355
U	nhớ	216469
U	cắt	215730
U	nắm	215053
U	trời	214944
U	tt	214604
U	phán	214415
U	cân	213901
U	bào	213566
U	buôn	212896
U	sứ	212188
U	trắng	211760
U	nhờ	211133
U	máu	210906
U	dây	210411
U	asean	210061
U	ts	210056
U	c	209525
U	huế	207858
U	coi	207705
U	thăng	207698
U	bảng	207379
U	thử	207322
U	tri	207254
U	phận	206931
U	mật	206410
U	hy	206283
U	sạch	205910
U	bãi	205833
U	gốc	204846
U	cháu	204775
U	nộp	204449
U	vương	204267
U	lá	203312
U	hiến	203281
U	bão	202587
U	nghìn	202145
U	sắp	200991
U	khiển	199218
U	nghĩ	198679
U	trai	198324
U	xăng	198236
U	bối	197914
U	tận	197600
U	ngô	197272
U	uống	196773
U	suốt	196558
U	bạch	196454
U	cấm	196223
U	khúc	196220
U	khẩn	195504
U	lượt	195262
U	trăm	195183
U	ngại	194864
U	giành	194722
U	huấn	194433
U	thầy	193860
U	cánh	193821
U	kém	192897
U	mừng	192816
U	lũ	192704
U	lộc	192629
U	tệ	192524
U	miễn	192308
U	gd	191910
U	chặn	191867
U	đương	191853
U	h	191252
U	suy	190991
U	thiểu	190854
U	phước	190521
U	khoán	190433
U	m	190156
U	bánh	190155
U	cựu	189772
U	màn	189707
U	may	189706
U	chẽ	189488
U	đọc	189182
U	gương	188893
U	vân	188805
U	sàng	188587
U	sóng	188525
U	chở	188484
U	gtvt	188166
U	trải	187681
U	bùi	187295
U	lục	186978
U	mưu	186709
U	dừng	185778
U	đau	185145
U	thoát	184855
U	thọ	184269
U	hầu	184060
U	tù	183539
U	hạnh	182784
U	quà	182234
U	niềm	181794
U	chờ	181709
U	rà	180553
U	chóng	180113
U	ngôn	179753
U	chẳng	179707
U	nổ	178943
U	trúc	178839
U	cũ	178303
U	thú	178089
U	trà	177188
U	chứa	177116
U	bờ	176974
U	xấu	176135
U	kêu	175710
U	gói	175041
U	chậm	174699
U	đợt	174473
U	lưới	174093
U	ngữ	174070
U	ngắn	173608
U	sài	173562
U	đinh	173356
U	dữ	172915
U	khích	172818
U	mẽ	172677
U	chữ	172336
U	mời	172187
U	tấm	172104
U	quay	171913
U	sữa	171656
U	cát	171364
U	thịt	171015
U	giảng	170179
U	ngư	169527
U	chục	169352
U	thpt	168923
U	thách	168467
U	cha	168350
U	kênh	168336
U	tiềm	168202
U	giác	166266
U	chứ	165443
U	phấn	165128
U	hài	165104
U	đẳng	165038
U	khổ	164901
U	nhắc	164105
U	băng	163493
U	ngồi	163114
U	to	163089
U	hấp	162671
U	ngừng	162201
U	thuyền	162111
U	gòn	161811
U	nha	161475
U	đỡ	161444
U	kiệm	161341
U	bá	161237
U	ngụ	161156
U	gỡ	160421
U	cty	160242
U	vẻ	160190
U	lối	160151
U	dựa	159036
U	nhũng	158161
U	mạc	157808
U	đai	157740
U	dõi	156999
U	phức	156173
U	pv	155943
U	điển	155856
U	lúa	155834
U	quen	155683
U	đoạt	155427
U	đòi	154825
U	internet	154718
U	hằng	154697
U	chiếu	154573
U	bang	154538
U	địch	154270
U	món	153967
U	nhi	153574
U	lãm	153116
U	vé	153095
U	thẻ	152975
U	giản	152841
U	ràng	152089
U	kho	151974
U	trừ	151812
U	thập	151719
U	kính	151445
U	kẻ	151363
U	v	151320
U	đặng	151261
U	rau	151085
U	trữ	150888
U	dần	150529
U	nhuận	150478
U	lỗi	150133
U	kháng	149495
U	chụp	149310
U	bật	149185
U	cuốn	148841
U	súng	148628
U	đãi	148274
U	xu	148246
U	hlv	147731
U	the	147481
U	nhẹ	147282
U	kịch	147014
U	huỳnh	146674
U	khuôn	146401
U	đen	146368
U	liền	146231
U	lắp	146230
U	chánh	146135
U	ha	145556
U	b	144896
U	tim	144636
U	chắn	144311
U	ngàn	144188
U	hè	144065
U	đâu	143942
U	mộ	143938
U	đe	143923
U	hào	143846
U	rơi	142780
U	ngược	142697
U	uy	142564
U	dược	142184
U	dọa	141606
U	chăn	141546
U	viễn	141374
U	bắn	141198
U	in	141195
U	ttxvn	140581
U	ngập	140177
U	xâm	140079
U	lạnh	139964
U	chào	139907
U	ngang	139213
U	gạo	139194
U	gió	139160
U	cương	139145
U	huyết	139002
U	lẽ	138889
U	dứt	138740
U	trump	138553
U	hủy	138435
U	tuyệt	138215
U	lẫn	138104
U	mềm	137933
U	tùng	137667
U	thuyết	137405
U	vườn	137070
U	đem	136964
U	giàu	136952
U	cđ	136440
U	vong	136081
U	khen	135957
U	km	135905
U	gỗ	135363
U	rác	134922
U	hđnd	134483
U	kiểu	134031
U	mạch	133629
U	nhánh	133490
U	nai	132855
U	bậc	132769
U	giáp	132666
U	giết	132654
U	cai	132454
U	mê	132442
U	trại	131944
U	bè	131621
U	đỉnh	131354
U	lẻ	130818
U	túc	130378
U	chấn	130340
U	chấm	130315
U	đền	130144
U	rượu	129885
U	khấu	129442
U	cướp	129080
U	giam	128233
U	hoài	127988
U	khắp	127663
U	ơn	126862
U	hôn	126859
U	đồn	126368
U	thép	126050
U	hoảng	125644
U	lậu	125572
U	tường	125516
U	thù	125511
U	lắng	124622
U	đèn	124041
U	triệt	124004
U	lạ	123647
U	ly	123455
U	tháo	122883
U	sạn	122377
U	ngầm	121924
U	nét	121831
U	mấy	121627
U	ukraine	121617
U	csgt	121333
U	tươi	120881
U	i	120496
U	kg	120032
U	xứ	119965
U	tàng	119848
U	lô	119687
U	eu	119515
U	căng	118869
U	mái	118480
U	trích	118049
U	ví	117634
U	chu	116674
U	tang	116273
U	trinh	116052
U	gà	115998
U	tam	115846
U	thạch	115775
U	bom	115742
U	iran	115716
U	kèm	115637
U	kiều	115405
U	bạo	115388
U	chúc	115386
U	ngã	115369
U	ro	115301
U	ung	115224
U	non	115010
U	sàn	114854
U	khiếu	114799
U	hiếu	114761
U	góc	114624
U	đạn	114589
U	đám	113278
U	rủi	113255
U	tỏa	112525
U	ga	112238
U	gắng	110906
U	lãng	110720
U	thai	110625
U	hơi	110479
U	bhxh	110375
U	trộm	110343
U	canh	110164
U	chùa	109812
U	trùng	109667
U	s	109628
U	qđ	109613
U	lạm	109603
U	thịnh	109591
U	philippines	109238
U	tật	109220
U	bại	109019
U	than	108952
U	singapore	108838
U	campuchia	108737
U	đoán	108673
U	lừa	108651
U	loan	108634
U	xóa	108487
U	sổ	108312
U	nđ	108182
U	bò	108131
U	tụ	108119
U	tán	107240
U	nhãn	107182
U	nắng	106951
U	al	106761
U	lành	106678
U	huyền	106559
U	tông	106194
U	gấp	105574
U	khung	105538
U	ngủ	105337
U	vĩ	105307
U	rối	105070
U	cơn	105045
U	tiễn	105027
U	mơ	104957
U	xi	104952
U	nửa	104939
U	chốt	104323
U	cặp	104254
U	pháo	103987
U	đập	103962
U	trục	103904
U	video	103903
U	ngãi	103844
U	ấm	103759
U	cờ	103633
U	điệp	103454
U	hàm	103192
U	ép	103064
U	đậu	102752
U	tuân	102475
U	nỗi	102357
U	malaysia	102342
U	hãy	102241
U	bốn	102216
U	mãi	102131
U	dinh	102022
U	hoan	101875
U	cẩm	101866
U	vũng	101669
U	tháp	101540
U	rời	101372
U	dụ	101268
U	vướng	101242
U	quỳnh	101131
U	dàng	101019
U	củng	101002
U	tú	100870
U	vietnam	100734
U	chuỗi	100702
U	ven	100457
U	cổng	100381
U	cản	100079
U	giỏi	99795
U	pha	99785
U	new	99733
U	đáo	99513
U	sắm	99315
U	is	99233
U	huynh	99134
U	thảm	99031
U	xóm	98790
U	reuters	98786
U	đắk	98694
U	sợ	98648
U	vỡ	98339
U	hiền	98129
U	ống	97881
U	tand	97811
U	ư	97591
U	khoáng	97487
U	trịnh	96697
U	đợi	96242
U	cười	96187
U	túi	96041
U	làn	95841
U	lang	95817
U	trúng	95809
U	thụy	95791
U	ẩn	95532
U	chảy	95456
U	cụm	95438
U	cốt	94786
U	xong	94603
U	nhĩ	94004
U	p	93694
U	lỗ	93336
U	hoang	93149
U	bù	92869
U	thận	92787
U	chủng	92641
U	nhượng	92404
U	ngừa	92202
U	già	92041
U	thôi	91992
U	tràn	91843
U	tùy	91776
U	cống	91437
U	clb	91313
U	mực	90961
U	phật	90875
U	thua	90837
U	mỏ	90120
U	dao	90098
U	soạn	90026
U	ghế	89648
U	bia	89530
U	khuyết	89510
U	huống	89482
U	facebook	89468
U	liêm	89468
U	đứa	89385
U	dậy	89363
U	rào	88982
U	cột	88630
U	dáng	88553
U	dàn	88466
U	loạn	88387
U	tung	88170
U	bks	88035
U	mầm	87988
U	obama	87920
U	lọc	87497
U	kiêm	87358
U	thạnh	87054
U	diệt	87031
U	giọng	87003
U	gìn	86631
U	nại	86622
U	bê	86435
U	tóc	86356
U	tôm	86200
U	điệu	86177
U	tiêm	86138
U	tổn	85905
U	chàng	85883
U	lò	85754
U	indonesia	85682
U	duyên	85552
U	buồn	85419
U	xế	85281
U	xương	85245
U	cup	85148
U	hứa	85140
U	thang	85057
U	phái	84806
U	vua	84753
U	loài	84697
U	hỏng	84189
U	hầm	84157
U	đo	84156
U	bột	84126
U	tuệ	84104
U	lở	84085
U	chạm	83917
U	bám	83904
U	csđt	83776
U	hề	83612
U	ii	83581
U	hộp	83349
U	kia	83204
U	treo	83122
U	clip	83047
U	khô	82906
U	phỏng	82837
U	xứng	82793
U	đốt	82786
U	viêm	82723
U	tảng	82685
U	bó	82645
U	hư	82438
U	bách	82381
U	sốt	82322
U	nn	82237
U	trốn	82156
U	sáu	82082
U	washington	82075
U	mệnh	82025
U	hỏa	82023
U	móc	81875
U	thờ	81808
U	afp	81783
U	phẫu	81437
U	cưới	81336
U	league	81009
U	niêm	80969
U	hđqt	80830
U	dị	80772
U	mũi	80577
U	hẹn	80373
U	quên	80159
U	xưa	80135
U	khâu	80021
U	hứng	79944
U	trông	79797
U	xả	79784
U	dâm	79746
U	dày	79728
U	vết	79723
U	tu	79709
U	đuổi	79580
U	ptnt	79408
U	nhnn	79362
U	ấp	79291
U	rẻ	78714
U	hối	78481
U	ngưỡng	77936
U	x	77917
U	vạn	77712
U	ngọt	77689
U	online	77686
U	khôi	77565
U	mttq	77516
U	lợn	77447
U	nhắn	77201
U	dọc	77186
U	thúy	77042
U	cứng	77009
U	d	76818
U	vang	76407
U	ngạch	76107
U	điền	75833
U	đắc	75681
U	tọa	75604
U	mát	75501
U	trừng	75501
U	giật	75416
U	hiếm	75145
U	u	74982
U	tả	74895
U	cắp	74626
U	thiệp	74625
U	vươn	74543
U	nhảy	74222
U	tựu	74158
U	đâm	74098
U	hâm	74096
U	trầm	74077
U	chút	73878
U	phượng	73862
U	hưu	73836
U	mùi	73812
U	thoái	73738
U	ái	73389
U	xô	73202
U	mau	73156
